IP,44000,F,18754,0.001000
IP,44500,F,18393,0.001000
IP,45000,F,18033,0.001000
IP,45500,F,17674,0.001000
IP,46000,F,17315,0.197904
IP,46500,F,16958,0.213839
IP,47000,F,16603,0.225328
IP,47500,F,16248,0.234198
IP,48000,F,15894,0.241288
IP,48500,F,15541,0.246964
IP,49000,F,15190,0.251715
IP,49500,F,14840,0.255546
IP,50000,F,14491,0.258689
IP,50500,F,14143,0.261242
IP,51000,F,13796,0.263282
IP,51500,F,13450,0.264869
IP,52000,F,13106,0.265980
IP,52500,F,12762,0.266794
IP,53000,F,12420,0.267335
IP,53500,F,12080,0.267498
IP,54000,F,11740,0.267371
IP,54500,F,11402,0.267031
IP,55000,F,11065,0.266432
IP,55500,F,10730,0.265585
IP,56000,F,10396,0.264615
IP,56500,F,10064,0.263356
IP,57000,F,9733,0.261984
IP,57500,F,9403,0.260391
IP,58000,F,9075,0.258635
IP,58500,F,8750,0.256716
IP,59000,F,8426,0.254635
IP,59500,F,8104,0.252443
IP,60000,F,7784,0.250086
IP,60500,F,7466,0.247611
IP,61000,F,7151,0.244964
IP,61500,F,6839,0.242293
IP,62000,F,6530,0.239488
IP,62500,F,6224,0.236543
IP,63000,F,5921,0.233500
IP,63500,F,5623,0.230455
IP,64000,F,5330,0.227345
IP,64500,F,5042,0.224215
IP,65000,F,4759,0.221002
IP,65500,F,4487,0.218017
IP,66000,F,4224,0.215044
IP,66500,F,3970,0.212245
IP,67000,F,3731,0.209793
IP,67500,F,3515,0.207999
IP,68000,F,3322,0.206968
IP,68500,F,3155,0.206822
IP,69000,F,3061,0.209611
IP,69500,F,2992,0.213380
IP,70000,F,2944,0.217935
IP,40000,I,11841,0.200000
IP,40500,I,11342,0.200000
IP,41000,I,10843,0.200000
IP,41500,I,10343,0.200000
IP,42000,I,9844,0.200000
IP,42500,I,9345,0.200000
IP,43000,I,8846,0.200000
IP,43500,I,8346,0.200000
IP,44000,I,7847,0.200000
IP,44500,I,7348,0.200000
IP,45000,I,6849,0.200000
IP,45500,I,6350,0.200000
IP,46000,I,5852,0.200001
IP,46500,I,5353,0.138632
IP,47000,I,4854,0.081743
IP,47500,I,4356,0.001000
IP,48000,I,3858,0.001000
IP,48500,I,3360,0.001000
IP,49000,I,2864,0.001000
IP,49500,I,2371,0.001000
IP,50000,I,1886,0.001000
IP,50500,I,1419,0.190830
IP,51000,I,989,0.204602
IP,51500,I,621,0.205786
IP,52000,I,339,0.203975
IP,52500,I,153,0.199592
IP,53000,I,54,0.193694
IP,53500,I,13,0.187544
IP,54000,I,2,0.001000
IP,54500,I,0,0.001000
IP,55000,I,0,0.001000
IP,55500,I,0,0.112607
IP,56000,I,0,0.176341
IP,56500,I,0,0.199984
IP,57000,I,0,0.200000
IP,57500,I,0,0.200000
IP,58000,I,0,0.200000
IP,58500,I,0,0.200000
IP,59000,I,0,0.200000
IP,59500,I,0,0.200000
IP,60000,I,0,0.200000
IP,60500,I,0,0.200000
IP,61000,I,0,0.200000
IP,61500,I,0,0.200000
IP,62000,I,0,0.200000
IP,62500,I,0,0.200000
IP,63000,I,0,0.200000
IP,63500,I,0,0.200000
IP,64000,I,0,0.200000
IP,64500,I,0,0.200000
IP,65000,I,0,0.200000
IP,65500,I,0,0.200000
IP,66000,I,0,0.200000
IP,66500,I,0,0.200000
IP,67000,I,0,0.200000
IP,67500,I,0,0.200000
IP,68000,I,0,0.200000
IP,68500,I,0,0.200000
IP,69000,I,0,0.200000
IP,69500,I,0,0.200000
IP,70000,I,0,0.200000
IP,40000,L,14470,0.001000
IP,40500,L,14025,0.001000
IP,41000,L,13583,0.001000
IP,41500,L,13142,0.001000
IP,42000,L,12703,0.001000
IP,42500,L,12266,0.001000
IP,43000,L,11831,0.001000
IP,43500,L,11399,0.001000
IP,44000,L,10969,0.001000
IP,44500,L,10542,0.001000
IP,45000,L,10118,0.001000
IP,45500,L,9697,0.001000
IP,46000,L,9279,0.203866
IP,46500,L,8866,0.218582
IP,47000,L,8456,0.228199
IP,47500,L,8050,0.234491
IP,48000,L,7649,0.238998
IP,48500,L,7253,0.242006
IP,49000,L,6863,0.243811
IP,49500,L,6477,0.244858
IP,50000,L,6099,0.244992
IP,50500,L,5726,0.244646
IP,51000,L,5361,0.243841
IP,51500,L,5004,0.242585
IP,52000,L,4655,0.240985
IP,52500,L,4314,0.239030
IP,53000,L,3983,0.236801
IP,53500,L,3662,0.234277
IP,54000,L,3350,0.231525
IP,54500,L,3050,0.228516
IP,55000,L,2761,0.225311
IP,55500,L,2484,0.221878
IP,56000,L,2221,0.218468
IP,56500,L,1972,0.214866
IP,57000,L,1738,0.211144
IP,57500,L,1517,0.207282
IP,58000,L,1311,0.203267
IP,58500,L,1120,0.198970
IP,59000,L,947,0.195012
IP,59500,L,792,0.190981
IP,60000,L,653,0.186797
IP,60500,L,530,0.182724
IP,61000,L,422,0.178386
IP,61500,L,335,0.174886
IP,62000,L,264,0.171910
IP,62500,L,207,0.001000
IP,63000,L,163,0.001000
IP,63500,L,133,0.001000
IP,64000,L,114,0.001000
IP,64500,L,101,0.001000
IP,65000,L,93,0.001000
IP,65500,L,87,0.181270
IP,66000,L,83,0.185827
IP,66500,L,78,0.190185
IP,67000,L,74,0.195173
IP,67500,L,71,0.199172
IP,68000,L,67,0.203881
IP,68500,L,64,0.208469
IP,69000,L,61,0.211930
IP,69500,L,58,0.216232
IP,70000,L,55,0.220411
IP,40000,O,16509,0.001000
IP,40500,O,16049,0.001000
IP,41000,O,15589,0.001000
IP,41500,O,15130,0.001000
IP,42000,O,14672,0.001000
IP,42500,O,14215,0.001000
IP,43000,O,13758,0.001000
IP,43500,O,13303,0.001000
IP,44000,O,12848,0.001000
IP,44500,O,12395,0.001000
IP,45000,O,11943,0.001000
IP,45500,O,11492,0.001000
IP,46000,O,11043,0.001000
IP,46500,O,10595,0.001000
IP,47000,O,10149,0.001000
IP,47500,O,9706,0.001000
IP,48000,O,9265,0.001000
IP,48500,O,8827,0.001000
IP,49000,O,8392,0.001000
IP,49500,O,7962,0.001000
IP,50000,O,7536,0.001000
IP,50500,O,7115,0.001000
IP,51000,O,6703,0.001000
IP,51500,O,6300,0.001000
IP,52000,O,5910,0.001000
IP,52500,O,5542,0.001000
IP,53000,O,5214,0.001000
IP,53500,O,4979,0.001000
IP,54000,O,4846,0.001000
IP,54500,O,4743,0.001000
IP,55000,O,4650,0.167240
IP,55500,O,4564,0.217080
IP,56000,O,4485,0.264044
IP,56500,O,4411,0.309209
IP,57000,O,4341,0.353333
IP,57500,O,4275,0.396644
IP,58000,O,4213,0.439253
IP,58500,O,4153,0.481406
IP,59000,O,4096,0.523051
IP,59500,O,4041,0.564379
IP,60000,O,3989,0.605303
IP,60500,O,3938,0.645990
IP,61000,O,3889,0.686340
IP,61500,O,3841,0.726507
IP,62000,O,3795,0.766448
IP,62500,O,3750,0.806183
IP,63000,O,3707,0.845728
IP,63500,O,3664,0.885100
IP,64000,O,3623,0.924378
IP,64500,O,3582,0.963446
IP,65000,O,3543,1.002447
IP,65500,O,3504,1.041328
IP,66000,O,3467,1.080100
IP,66500,O,3430,1.118775
IP,67000,O,3393,1.157365
IP,67500,O,3358,1.195878
IP,68000,O,3323,1.234393
IP,68500,O,3289,1.272853
IP,69000,O,3255,1.311202
IP,69500,O,3222,1.349582
IP,70000,O,3190,1.388005
IP,40000,R,18897,0.001000
IP,40500,R,18457,0.001000
IP,41000,R,18020,0.001000
IP,41500,R,17585,0.001000
IP,42000,R,17153,0.001000
IP,42500,R,16724,0.001000
IP,43000,R,16299,0.001000
IP,43500,R,15877,0.001000
IP,44000,R,15459,0.001000
IP,44500,R,15046,0.001000
IP,45000,R,14639,0.001000
IP,45500,R,14238,0.001000
IP,46000,R,13844,0.001000
IP,46500,R,13457,0.001000
IP,47000,R,13078,0.001000
IP,47500,R,12709,0.001000
IP,48000,R,12349,0.001000
IP,48500,R,11999,0.001000
IP,49000,R,11661,0.001000
IP,49500,R,11334,0.001000
IP,50000,R,11020,0.001000
IP,50500,R,10719,0.001000
IP,51000,R,10431,0.001000
IP,51500,R,10157,0.001000
IP,52000,R,9896,0.001000
IP,52500,R,9649,0.001000
IP,53000,R,9415,0.001000
IP,53500,R,9195,0.001000
IP,54000,R,8987,0.001000
IP,54500,R,8792,0.001000
IP,55000,R,8608,0.001000
IP,55500,R,8437,0.149806
IP,56000,R,8276,0.191564
IP,56500,R,8125,0.229011
IP,57000,R,7983,0.264245
IP,57500,R,7849,0.298235
IP,58000,R,7722,0.331291
IP,58500,R,7603,0.363856
IP,59000,R,7491,0.395896
IP,59500,R,7383,0.427591
IP,60000,R,7281,0.458977
IP,60500,R,7183,0.490122
IP,61000,R,7089,0.521077
IP,61500,R,6999,0.551833
IP,62000,R,6913,0.582369
IP,62500,R,6829,0.612820
IP,63000,R,6747,0.643052
IP,63500,R,6669,0.673190
IP,64000,R,6593,0.703199
IP,64500,R,6518,0.733097
IP,65000,R,6445,0.762897
IP,65500,R,6375,0.792612
IP,66000,R,6305,0.822255
IP,66500,R,6237,0.851783
IP,67000,R,6171,0.881208
IP,67500,R,6105,0.910644
IP,68000,R,6041,0.939996
IP,68500,R,5978,0.969272
IP,69000,R,5916,0.998534
IP,69500,R,5856,1.027736
IP,70000,R,5795,1.056941
IP,40000,U,11841,0.200000
IP,40500,U,11341,0.200000
IP,41000,U,10842,0.200000
IP,41500,U,10342,0.200000
IP,42000,U,9842,0.200000
IP,42500,U,9343,0.200000
IP,43000,U,8843,0.200000
IP,43500,U,8344,0.200000
IP,44000,U,7844,0.200000
IP,44500,U,7345,0.200000
IP,45000,U,6845,0.200000
IP,45500,U,6346,0.200000
IP,46000,U,5846,0.200001
IP,46500,U,5347,0.001000
IP,47000,U,4847,0.001000
IP,47500,U,4348,0.001000
IP,48000,U,3848,0.001000
IP,48500,U,3349,0.001000
IP,49000,U,2849,0.001000
IP,49500,U,2351,0.001000
IP,50000,U,1858,0.001000
IP,50500,U,1376,0.001000
IP,51000,U,926,0.001000
IP,51500,U,540,0.001000
IP,52000,U,255,0.264331
IP,52500,U,89,0.561327
IP,53000,U,20,0.904665
IP,53500,U,4,1.270283
IP,54000,U,2,1.639320
IP,54500,U,2,2.005951
IP,55000,U,2,2.370325
IP,55500,U,2,2.732049
IP,56000,U,2,3.090730
IP,56500,U,2,3.447575
IP,57000,U,2,3.801648
IP,57500,U,2,4.154143
IP,58000,U,2,0.200000
IP,58500,U,2,0.200000
IP,59000,U,2,0.200000
IP,59500,U,2,0.200000
IP,60000,U,2,0.200000
IP,60500,U,2,0.200000
IP,61000,U,1,0.200000
IP,61500,U,1,0.200000
IP,62000,U,1,0.200000
IP,62500,U,1,0.200000
IP,63000,U,0,0.200000
IP,63500,U,0,0.200000
IP,64000,U,0,0.200000
IP,64500,U,0,0.200000
IP,65000,U,0,0.200000
IP,65500,U,0,0.200000
IP,66000,U,0,0.200000
IP,66500,U,0,0.200000
IP,67000,U,0,0.200000
IP,67500,U,0,0.200000
IP,68000,U,0,0.200000
IP,68500,U,0,0.200000
IP,69000,U,0,0.200000
IP,69500,U,0,0.200000
IP,70000,U,0,0.200000
IP,40000,X,13759,0.001000
IP,40500,X,13276,0.001000
IP,41000,X,12793,0.001000
IP,41500,X,12311,0.001000
IP,42000,X,11828,0.001000
IP,42500,X,11346,0.001000
IP,43000,X,10865,0.001000
IP,43500,X,10383,0.001000
IP,44000,X,9903,0.001000
IP,44500,X,9423,0.001000
IP,45000,X,8945,0.001000
IP,45500,X,8468,0.001000
IP,46000,X,7993,0.001000
IP,46500,X,7520,0.001000
IP,47000,X,7050,0.001000
IP,47500,X,6584,0.001000
IP,48000,X,6123,0.001000
IP,48500,X,5667,0.001000
IP,49000,X,5219,0.001000
IP,49500,X,4781,0.001000
IP,50000,X,4353,0.001000
IP,50500,X,3939,0.001000
IP,51000,X,3543,0.001000
IP,51500,X,3168,0.001000
IP,52000,X,2818,0.001000
IP,52500,X,2496,0.001000
IP,53000,X,2207,0.001000
IP,53500,X,1955,0.167860
IP,54000,X,1742,0.223559
IP,54500,X,1571,0.280271
IP,55000,X,1441,0.338542
IP,55500,X,1349,0.398591
IP,56000,X,1290,0.460161
IP,56500,X,1252,0.522345
IP,57000,X,1223,0.584472
IP,57500,X,1200,0.646315
IP,58000,X,1179,0.707730
IP,58500,X,1160,0.768659
IP,59000,X,1141,0.829224
IP,59500,X,1124,0.889451
IP,60000,X,1108,0.949366
IP,60500,X,1092,1.008896
IP,61000,X,1078,1.068156
IP,61500,X,1063,1.127072
IP,62000,X,1049,1.185851
IP,62500,X,1036,1.244418
IP,63000,X,1023,1.302695
IP,63500,X,1011,1.360795
IP,64000,X,998,1.418827
IP,64500,X,987,1.476621
IP,65000,X,975,1.534286
IP,65500,X,964,1.591839
IP,66000,X,953,1.649296
IP,66500,X,942,1.706671
IP,67000,X,931,1.763980
IP,67500,X,921,1.821239
IP,68000,X,911,1.878463
IP,68500,X,901,1.935668
IP,69000,X,891,1.992965
IP,69500,X,882,2.050176
IP,70000,X,873,2.107414
